2019-11-20 00:00:00,988 INFO 29316 [egg-logrotator] agent logger reload: got log-reload message
2019-11-20 09:38:06,734 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui-standalone-preset.js.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059527,"size":1853456,"blocks":3624,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,734 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.css","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059528,"size":154003,"blocks":304,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,734 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.css.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059529,"size":91,"blocks":8,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,734 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059530,"size":617094,"blocks":1208,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,734 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.js.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059531,"size":1259447,"blocks":2464,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,735 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger.json","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":61924936,"size":2204,"blocks":8,"atimeMs":1574170489000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574073956000,"atime":"2019-11-19T13:34:49.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-18T10:45:56.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 10:47:46,525 WARN 29316 [agent:development] reload worker because /Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/config/config.default.js change
2019-11-20 10:47:46,320 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/config/config.default.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":61924945,"size":2566,"blocks":8,"atimeMs":1574218066000,"mtimeMs":1574218066000,"ctimeMs":1574218066000,"birthtimeMs":1574073936000,"atime":"2019-11-20T02:47:46.000Z","mtime":"2019-11-20T02:47:46.000Z","ctime":"2019-11-20T02:47:46.000Z","birthtime":"2019-11-18T10:45:36.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 10:47:53,054 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/favicon-16x16.png","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62070548,"size":445,"blocks":8,"atimeMs":1574218073000,"mtimeMs":1574218073000,"ctimeMs":1574218073000,"birthtimeMs":1574218073000,"atime":"2019-11-20T02:47:53.000Z","mtime":"2019-11-20T02:47:53.000Z","ctime":"2019-11-20T02:47:53.000Z","birthtime":"2019-11-20T02:47:53.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 10:47:53,055 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/favicon-32x32.png","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62070549,"size":1141,"blocks":8,"atimeMs":1574218073000,"mtimeMs":1574218073000,"ctimeMs":1574218073000,"birthtimeMs":1574218073000,"atime":"2019-11-20T02:47:53.000Z","mtime":"2019-11-20T02:47:53.000Z","ctime":"2019-11-20T02:47:53.000Z","birthtime":"2019-11-20T02:47:53.000Z"},"remove":false,"isDirectory":false,"isFile":true}
